,ID Pedido,Data Pedido,ID Loja,Produto,Marca,Quantidade,Preço Unitário,Preço Total ,Formas de Pagamento,Status de Pagemnto
11461,9309,2021-12-14,3,Asus ROG Strix G15,Asus,3,1182.58,3547.74,Débito,Concluído
11462,9733,2021-12-14,1,Fitbit Charge 5,Fitbit,3,6938.91,20816.73,Crédito,Concluído
11463,9774,2021-12-14,1,iPhone 11 (128GB),Apple,5,2166.52,10832.6,Pix,Concluído
11464,10638,2021-12-14,5,iPhone 11 Pro Max (512GB),Apple,2,4470.44,8940.88,Débito,Concluído
11465,383,2021-12-15,4,Google Pixel 6 Pro,Google,3,3957.64,11872.92,Pix,Concluído
11466,661,2021-12-15,3,Google Nest Audio,Google,3,7290.2,21870.6,Pix,Concluído
11467,804,2021-12-15,5,PlayStation 5,Sony,3,2682.14,8046.42,Débito,Concluído
11468,1433,2021-12-15,5,iPhone 13 Pro (256GB),Apple,5,3530.94,17654.7,Pix,Concluído
11469,1436,2021-12-15,1,Sony A90J OLED TV,Sony,4,9100.43,36401.72,Pix,Concluído
11470,1605,2021-12-15,5,Samsung QN90A Neo QLED TV,Samsung,4,1720.74,6882.96,Débito,Concluído
11471,2220,2021-12-15,1,Sony Xperia 1 III,Sony,3,6654.13,19962.39,Débito,Concluído
11472,3461,2021-12-15,3,iPhone 13 mini (128GB),Apple,4,8905.27,35621.08,Débito,Concluído
11473,3659,2021-12-15,4,Sony Xperia 1 III,Sony,4,9749.29,38997.16,Pix,Concluído
11474,3860,2021-12-15,3,iPhone 11 Pro Max (512GB),Apple,3,1859.99,5579.97,Débito,Concluído
11475,4138,2021-12-15,2,Samsung Galaxy Watch 4,Samsung,1,9499.14,9499.14,Crédito,Concluído
11476,4194,2021-12-15,1,iPhone 12 Pro (256GB),Apple,4,9892.39,39569.56,Pix,Concluído
11477,4276,2021-12-15,5,OnePlus 9 Pro,OnePlus,3,8495.41,25486.23,Débito,Concluído
11478,4807,2021-12-15,2,Apple AirPods Pro,Apple,3,9237.42,27712.26,Pix,Concluído
11479,4960,2021-12-15,3,Sony Xperia 1 III,Sony,4,8535.44,34141.76,Crédito,Concluído
11480,5331,2021-12-15,3,Asus ROG Strix G15,Asus,5,6718.03,33590.15,Crédito,Concluído
11481,5691,2021-12-15,5,iPhone 11 Pro Max (512GB),Apple,3,1957.4,5872.2,Débito,Concluído
11482,6176,2021-12-15,4,iPhone 13 Pro (256GB),Apple,5,4721.38,23606.9,Débito,Concluído
11483,6302,2021-12-15,2,Razer Blade 15,Razer,3,1903.92,5711.76,Crédito,Concluído
11484,6347,2021-12-15,2,iPhone 13 Pro (256GB),Apple,4,4574.57,18298.28,Débito,Concluído
11485,6942,2021-12-15,2,iPhone 12 Pro (256GB),Apple,3,1628.45,4885.35,Pix,Concluído
11486,6974,2021-12-15,4,LG C1 OLED TV,LG,2,2738.89,5477.78,Pix,Concluído
11487,7120,2021-12-15,3,iPhone 11 Pro (256GB),Apple,4,4863.47,19453.88,Crédito,Concluído
11488,7930,2021-12-15,4,Bose QuietComfort 45,Bose,5,9716.84,48584.2,Pix,Concluído
11489,8089,2021-12-15,2,iPhone 12 Pro (256GB),Apple,4,2478.56,9914.24,Pix,Concluído
11490,9182,2021-12-15,2,Razer Blade 15,Razer,1,8365.18,8365.18,Débito,Concluído
11491,9229,2021-12-15,5,Apple MacBook Pro 16,Apple,2,9364.33,18728.66,Pix,Concluído
11492,9258,2021-12-15,3,Garmin Fenix 7,Garmin,4,1554.67,6218.68,Pix,Concluído
11493,10912,2021-12-15,3,Google Pixel 6 Pro,Google,5,5631.55,28157.75,Pix,Concluído
11494,11108,2021-12-15,1,iPhone 12 Pro (256GB),Apple,5,8576.09,42880.45,Débito,Concluído
11495,11407,2021-12-15,2,Fitbit Charge 5,Fitbit,1,2915.62,2915.62,Crédito,Concluído
11496,11563,2021-12-15,4,iPhone 11 (128GB),Apple,4,4657.96,18631.84,Pix,Concluído
11497,11645,2021-12-15,5,Amazon Echo Dot (4th Gen),Amazon,5,3916.23,19581.15,Pix,Concluído
11498,11741,2021-12-15,3,Sennheiser Momentum 3,Sennheiser,1,2362.7,2362.7,Débito,Concluído
11499,309,2021-12-16,3,iPhone 11 Pro Max (512GB),Apple,4,3164.82,12659.28,Crédito,Concluído
11500,447,2021-12-16,5,iPhone 13 mini (128GB),Apple,1,3686.48,3686.48,Pix,Concluído
11501,537,2021-12-16,5,Amazon Echo Dot (4th Gen),Amazon,1,6742.57,6742.57,Débito,Concluído
11502,837,2021-12-16,3,Google Pixel 6 Pro,Google,1,7415.64,7415.64,Débito,Concluído
11503,1238,2021-12-16,1,Fitbit Charge 5,Fitbit,2,1602.38,3204.76,Débito,Concluído
11504,2045,2021-12-16,2,Dell XPS 17,Dell,2,4285.77,8571.54,Débito,Concluído
11505,2950,2021-12-16,5,Asus ROG Strix G15,Asus,5,1726.92,8634.6,Pix,Concluído
11506,3366,2021-12-16,2,Xiaomi Mi 11 Ultra,Xiaomi,3,8797.38,26392.14,Débito,Concluído
11507,3639,2021-12-16,3,OnePlus 9 Pro,OnePlus,1,4650.87,4650.87,Pix,Concluído
11508,3989,2021-12-16,5,Sony A90J OLED TV,Sony,1,1109.69,1109.69,Crédito,Concluído
11509,4001,2021-12-16,4,Xbox Series X,Microsoft,3,6870.0,20610.0,Débito,Concluído
11510,4004,2021-12-16,4,HP Spectre x360,HP,5,6206.35,31031.75,Crédito,Concluído
11511,4334,2021-12-16,2,OnePlus 9 Pro,OnePlus,4,1166.22,4664.88,Crédito,Concluído
11512,5185,2021-12-16,4,OnePlus 9 Pro,OnePlus,5,8031.35,40156.75,Crédito,Concluído
11513,5678,2021-12-16,5,iPhone 11 Pro (256GB),Apple,5,2448.65,12243.25,Crédito,Concluído
11514,6323,2021-12-16,3,Samsung QN90A Neo QLED TV,Samsung,1,6918.46,6918.46,Pix,Concluído
11515,6855,2021-12-16,2,iPhone 11 Pro (256GB),Apple,3,1706.07,5118.21,Pix,Concluído
11516,6957,2021-12-16,1,Samsung Galaxy S21 Ultra,Samsung,3,6618.31,19854.93,Pix,Concluído
11517,7157,2021-12-16,4,Google Pixel 6 Pro,Google,3,6613.11,19839.33,Pix,Concluído
11518,7876,2021-12-16,3,Microsoft Surface Laptop 4,Microsoft,1,9730.23,9730.23,Débito,Concluído
11519,8146,2021-12-16,1,Nintendo Switch OLED,Nintendo,2,2967.31,5934.62,Débito,Concluído
11520,8221,2021-12-16,5,LG OLED C1 TV,LG,4,6259.29,25037.16,Débito,Concluído
11521,8780,2021-12-16,2,Sony Xperia 1 III,Sony,2,3069.7,6139.4,Pix,Concluído
11522,9582,2021-12-16,1,Samsung Galaxy Watch 4,Samsung,1,5497.5,5497.5,Débito,Concluído
11523,9783,2021-12-16,5,Samsung Galaxy S21 Ultra,Samsung,5,1151.46,5757.3,Crédito,Concluído
11524,9831,2021-12-16,3,Acer Predator Helios 300,Acer,2,8734.12,17468.24,Débito,Concluído
11525,10133,2021-12-16,5,Lenovo ThinkPad X1 Carbon,Lenovo,5,4712.91,23564.55,Crédito,Concluído
11526,10241,2021-12-16,2,Sony WH-1000XM4,Sony,2,5490.97,10981.94,Crédito,Concluído
11527,10369,2021-12-16,3,OnePlus 9 Pro,OnePlus,2,5308.93,10617.86,Pix,Concluído
11528,10671,2021-12-16,5,Asus ROG Strix G15,Asus,3,8487.42,25462.26,Pix,Concluído
11529,10769,2021-12-16,4,Garmin Fenix 7,Garmin,1,8452.5,8452.5,Crédito,Concluído
11530,1171,2021-12-17,5,iPhone 13 Pro Max (512GB),Apple,4,9766.64,39066.56,Crédito,Concluído
11531,1177,2021-12-17,3,Asus ROG Strix G15,Asus,3,2891.84,8675.52,Pix,Concluído
11532,1980,2021-12-17,2,Sony A90J OLED TV,Sony,3,2531.73,7595.19,Crédito,Concluído
11533,2178,2021-12-17,3,Alienware x17,Alienware,2,6223.4,12446.8,Débito,Concluído
11534,2186,2021-12-17,4,Sony A90J OLED TV,Sony,2,1324.35,2648.7,Pix,Concluído
11535,2577,2021-12-17,4,Sennheiser Momentum 3,Sennheiser,1,6907.24,6907.24,Débito,Concluído
11536,2759,2021-12-17,4,iPhone 12 Pro Max (512GB),Apple,1,3695.18,3695.18,Pix,Concluído
11537,3071,2021-12-17,4,Google Nest Audio,Google,2,6203.67,12407.34,Pix,Concluído
11538,4295,2021-12-17,1,iPhone 11 (128GB),Apple,4,3167.45,12669.8,Pix,Concluído
11539,4437,2021-12-17,2,Samsung Galaxy Watch 4,Samsung,3,2160.0,6480.0,Pix,Concluído
11540,4621,2021-12-17,2,iPhone 11 (128GB),Apple,2,4906.14,9812.28,Débito,Concluído
11541,4937,2021-12-17,3,Xbox Series X,Microsoft,2,7499.88,14999.76,Débito,Concluído
11542,4950,2021-12-17,1,Sony A90J OLED TV,Sony,3,4486.52,13459.56,Crédito,Concluído
11543,5243,2021-12-17,2,Acer Predator Helios 300,Acer,1,9256.47,9256.47,Crédito,Concluído
11544,5996,2021-12-17,1,Microsoft Surface Laptop 4,Microsoft,4,9421.79,37687.16,Crédito,Concluído
11545,6291,2021-12-17,1,Lenovo ThinkPad X1 Carbon,Lenovo,5,5650.94,28254.7,Débito,Concluído
11546,6584,2021-12-17,5,Nintendo Switch OLED,Nintendo,4,5333.26,21333.04,Crédito,Concluído
11547,8515,2021-12-17,4,iPhone 12 Pro Max (512GB),Apple,3,6856.72,20570.16,Débito,Concluído
11548,9012,2021-12-17,5,iPhone SE (2020),Apple,5,8217.64,41088.2,Crédito,Concluído
11549,9041,2021-12-17,2,Samsung QN90A Neo QLED TV,Samsung,2,7467.42,14934.84,Pix,Concluído
11550,9553,2021-12-17,2,Asus ROG Strix G15,Asus,3,1986.1,5958.3,Pix,Concluído
11551,9666,2021-12-17,1,Lenovo ThinkPad X1 Carbon,Lenovo,3,7902.37,23707.11,Pix,Concluído
11552,10596,2021-12-17,5,OnePlus 9 Pro,OnePlus,4,8665.95,34663.8,Pix,Concluído
11553,10722,2021-12-17,1,Sony WH-1000XM4,Sony,3,8516.58,25549.74,Débito,Concluído
11554,10851,2021-12-17,4,iPhone 13 mini (128GB),Apple,2,2816.45,5632.9,Crédito,Concluído
11555,110,2021-12-18,5,iPhone 13 Pro (256GB),Apple,1,1321.38,1321.38,Pix,Concluído
11556,516,2021-12-18,2,Samsung Galaxy S21 Ultra,Samsung,1,6832.9,6832.9,Crédito,Concluído
11557,521,2021-12-18,5,iPhone 12 Pro (256GB),Apple,5,4854.5,24272.5,Débito,Concluído
11558,1161,2021-12-18,1,Sony WH-1000XM4,Sony,5,5236.39,26181.95,Crédito,Concluído
11559,1173,2021-12-18,2,Apple AirPods Pro,Apple,4,2634.31,10537.24,Crédito,Concluído
11560,1514,2021-12-18,4,iPhone 11 (128GB),Apple,3,8408.67,25226.01,Pix,Concluído
11561,1770,2021-12-18,1,Google Pixel 6 Pro,Google,3,6074.12,18222.36,Crédito,Concluído
11562,1773,2021-12-18,4,Asus ROG Strix G15,Asus,2,5942.13,11884.26,Débito,Concluído
11563,1964,2021-12-18,1,LG OLED C1 TV,LG,2,5273.9,10547.8,Débito,Concluído
11564,2284,2021-12-18,2,LG OLED C1 TV,LG,3,3676.7,11030.1,Pix,Concluído
11565,2353,2021-12-18,3,iPhone 12 Pro (256GB),Apple,3,5794.41,17383.23,Crédito,Concluído
11566,2612,2021-12-18,1,Apple AirPods Pro,Apple,2,2732.99,5465.98,Débito,Concluído
11567,2835,2021-12-18,4,Alienware x17,Alienware,3,8501.53,25504.59,Pix,Concluído
11568,2949,2021-12-18,5,Bose QuietComfort 45,Bose,5,1152.64,5763.2,Débito,Concluído
11569,3065,2021-12-18,2,Lenovo ThinkPad X1 Carbon,Lenovo,5,1920.63,9603.15,Pix,Concluído
11570,3068,2021-12-18,3,iPhone 12 Pro Max (512GB),Apple,4,2139.39,8557.56,Pix,Concluído
11571,3174,2021-12-18,4,Alienware x17,Alienware,4,7308.32,29233.28,Débito,Concluído
11572,3755,2021-12-18,1,Dell XPS 17,Dell,2,5519.21,11038.42,Débito,Concluído
11573,3868,2021-12-18,1,Dell XPS 17,Dell,5,5226.51,26132.55,Débito,Concluído
11574,4171,2021-12-18,5,Apple AirPods Pro,Apple,4,1715.97,6863.88,Pix,Concluído
11575,4648,2021-12-18,1,Microsoft Surface Laptop 4,Microsoft,3,8746.91,26240.73,Crédito,Concluído
11576,4753,2021-12-18,5,HP Spectre x360,HP,5,6019.18,30095.9,Crédito,Concluído
11577,5170,2021-12-18,5,Samsung Galaxy Watch 4,Samsung,3,3976.72,11930.16,Crédito,Concluído
11578,6123,2021-12-18,5,Google Nest Audio,Google,5,3986.81,19934.05,Débito,Concluído
11579,6705,2021-12-18,1,PlayStation 5,Sony,2,4237.03,8474.06,Pix,Concluído
11580,7038,2021-12-18,5,Sony Xperia 1 III,Sony,1,7054.01,7054.01,Crédito,Concluído
11581,7368,2021-12-18,2,Apple MacBook Pro 16,Apple,4,7267.58,29070.32,Pix,Concluído
11582,8086,2021-12-18,4,Google Nest Audio,Google,4,4588.02,18352.08,Pix,Concluído
11583,8092,2021-12-18,3,LG C1 OLED TV,LG,2,8802.21,17604.42,Crédito,Concluído
11584,8184,2021-12-18,2,Xiaomi Mi 11 Ultra,Xiaomi,5,3216.74,16083.7,Crédito,Concluído
11585,8750,2021-12-18,2,Dell XPS 17,Dell,5,5142.28,25711.4,Débito,Concluído
11586,8941,2021-12-18,4,iPhone 13 Pro (256GB),Apple,2,1253.66,2507.32,Crédito,Concluído
11587,8995,2021-12-18,4,iPhone 13 mini (128GB),Apple,3,8318.65,24955.95,Crédito,Concluído
11588,9078,2021-12-18,2,iPhone 13 Pro Max (512GB),Apple,5,9179.53,45897.65,Débito,Concluído
11589,9118,2021-12-18,1,iPhone 13 Pro Max (512GB),Apple,1,9095.9,9095.9,Crédito,Concluído
11590,9129,2021-12-18,1,Google Nest Audio,Google,2,4571.17,9142.34,Crédito,Concluído
11591,9347,2021-12-18,2,iPhone 13 Pro (256GB),Apple,5,6334.2,31671.0,Crédito,Concluído
11592,9382,2021-12-18,2,iPhone 13 Pro (256GB),Apple,4,6277.61,25110.44,Pix,Concluído
11593,10262,2021-12-18,3,Google Pixel 6 Pro,Google,1,3132.44,3132.44,Crédito,Concluído
11594,11053,2021-12-18,3,Apple Watch Series 7,Apple,3,3575.84,10727.52,Pix,Concluído
11595,11064,2021-12-18,2,iPhone 11 Pro (256GB),Apple,1,2689.83,2689.83,Débito,Concluído
11596,11313,2021-12-18,1,Apple Watch Series 7,Apple,5,1129.0,5645.0,Débito,Concluído
11597,11898,2021-12-18,1,Jabra Elite 85t,Jabra,2,7909.68,15819.36,Crédito,Concluído
11598,79,2021-12-19,1,iPhone 13 mini (128GB),Apple,3,8956.38,26869.14,Débito,Concluído
11599,853,2021-12-19,3,Sony WH-1000XM4,Sony,3,8738.93,26216.79,Pix,Concluído
11600,1026,2021-12-19,3,iPhone 13 Pro (256GB),Apple,3,4105.01,12315.03,Débito,Concluído
11601,1166,2021-12-19,4,iPhone 12 (128GB),Apple,1,1027.11,1027.11,Débito,Concluído
11602,1426,2021-12-19,5,iPhone 13 (128GB),Apple,3,7030.02,21090.06,Pix,Concluído
11603,1510,2021-12-19,5,Apple MacBook Pro 16,Apple,2,9281.28,18562.56,Pix,Concluído
11604,1905,2021-12-19,5,Sony WH-1000XM4,Sony,4,2250.36,9001.44,Pix,Concluído
11605,2692,2021-12-19,2,Samsung Galaxy Watch 4,Samsung,4,2758.73,11034.92,Débito,Concluído
11606,4065,2021-12-19,1,iPhone 12 (128GB),Apple,4,5897.63,23590.52,Crédito,Concluído
11607,4110,2021-12-19,3,Lenovo ThinkPad X1 Carbon,Lenovo,4,2582.21,10328.84,Pix,Concluído
11608,4244,2021-12-19,3,Sony Xperia 1 III,Sony,3,6529.92,19589.76,Pix,Concluído
11609,5744,2021-12-19,2,Xiaomi Mi 11 Ultra,Xiaomi,4,2951.71,11806.84,Crédito,Concluído
11610,5948,2021-12-19,2,Nintendo Switch OLED,Nintendo,4,6822.9,27291.6,Crédito,Concluído
11611,6365,2021-12-19,4,Google Nest Audio,Google,5,3204.25,16021.25,Pix,Concluído
11612,6430,2021-12-19,2,iPhone 12 Pro (256GB),Apple,2,5974.55,11949.1,Crédito,Concluído
11613,7102,2021-12-19,4,Samsung QN90A Neo QLED TV,Samsung,5,7690.43,38452.15,Crédito,Concluído
11614,8016,2021-12-19,3,Microsoft Surface Laptop 4,Microsoft,1,9622.98,9622.98,Crédito,Concluído
11615,8291,2021-12-19,4,LG C1 OLED TV,LG,1,9599.93,9599.93,Débito,Concluído
11616,8348,2021-12-19,4,HP Spectre x360,HP,2,4689.18,9378.36,Crédito,Concluído
11617,8894,2021-12-19,4,Microsoft Surface Laptop 4,Microsoft,3,2335.78,7007.34,Débito,Concluído
11618,8971,2021-12-19,4,iPhone 11 Pro (256GB),Apple,1,7395.27,7395.27,Pix,Concluído
11619,9192,2021-12-19,4,OnePlus 9 Pro,OnePlus,1,1479.17,1479.17,Crédito,Concluído
11620,9299,2021-12-19,2,iPhone 12 Pro Max (512GB),Apple,4,8472.71,33890.84,Crédito,Concluído
11621,9506,2021-12-19,1,Samsung QN90A Neo QLED TV,Samsung,5,7522.55,37612.75,Pix,Concluído
11622,9882,2021-12-19,2,Nintendo Switch OLED,Nintendo,2,9168.47,18336.94,Pix,Concluído
11623,9996,2021-12-19,1,iPhone 12 mini (64GB),Apple,4,5432.04,21728.16,Débito,Concluído
11624,10724,2021-12-19,4,Xiaomi Mi 11 Ultra,Xiaomi,2,1543.04,3086.08,Crédito,Concluído
11625,10787,2021-12-19,5,iPhone 12 Pro (256GB),Apple,3,8562.17,25686.51,Crédito,Concluído
11626,11916,2021-12-19,1,iPhone 11 Pro (256GB),Apple,5,4747.22,23736.1,Pix,Concluído
11627,289,2021-12-20,1,iPhone 13 Pro Max (512GB),Apple,2,7373.36,14746.72,Débito,Concluído
11628,296,2021-12-20,4,Microsoft Surface Laptop 4,Microsoft,1,7650.82,7650.82,Pix,Concluído
11629,688,2021-12-20,4,iPhone 13 mini (128GB),Apple,2,9271.99,18543.98,Pix,Concluído
11630,892,2021-12-20,4,Asus ROG Strix G15,Asus,5,4002.94,20014.7,Pix,Concluído
11631,933,2021-12-20,5,Xiaomi Mi 11 Ultra,Xiaomi,5,9556.49,47782.45,Débito,Concluído
11632,1369,2021-12-20,5,Apple AirPods Pro,Apple,3,4326.56,12979.68,Crédito,Concluído
11633,1395,2021-12-20,3,Alienware x17,Alienware,1,8188.78,8188.78,Pix,Concluído
11634,1488,2021-12-20,4,Sony WH-1000XM4,Sony,3,2543.61,7630.83,Crédito,Concluído
11635,1530,2021-12-20,5,iPhone 13 (128GB),Apple,4,4070.15,16280.6,Débito,Concluído
11636,1581,2021-12-20,1,iPhone 11 Pro (256GB),Apple,5,8973.76,44868.8,Pix,Concluído
11637,1737,2021-12-20,2,Nintendo Switch OLED,Nintendo,1,6224.47,6224.47,Débito,Concluído
11638,1781,2021-12-20,2,Razer Blade 15,Razer,2,7000.05,14000.1,Crédito,Concluído
11639,1918,2021-12-20,2,Google Nest Audio,Google,1,2533.34,2533.34,Crédito,Concluído
11640,1940,2021-12-20,1,iPhone 11 (128GB),Apple,5,3870.52,19352.6,Pix,Concluído
11641,2138,2021-12-20,2,Nintendo Switch OLED,Nintendo,5,3783.67,18918.35,Crédito,Concluído
11642,4634,2021-12-20,5,iPhone 11 (128GB),Apple,1,2606.28,2606.28,Débito,Concluído
11643,5410,2021-12-20,5,Apple Watch Series 7,Apple,5,2154.65,10773.25,Crédito,Concluído
11644,5890,2021-12-20,2,PlayStation 5,Sony,4,9367.59,37470.36,Débito,Concluído
11645,6479,2021-12-20,2,iPhone 13 Pro Max (512GB),Apple,5,5681.38,28406.9,Crédito,Concluído
11646,6495,2021-12-20,2,Dell XPS 17,Dell,4,1331.4,5325.6,Débito,Concluído
11647,6952,2021-12-20,2,iPhone 13 mini (128GB),Apple,5,6212.14,31060.7,Débito,Concluído
11648,7301,2021-12-20,1,Alienware x17,Alienware,5,8377.81,41889.05,Pix,Concluído
11649,8582,2021-12-20,5,PlayStation 5,Sony,2,2456.44,4912.88,Crédito,Concluído
11650,8627,2021-12-20,3,Xbox Series X,Microsoft,4,8833.11,35332.44,Débito,Concluído
11651,8875,2021-12-20,4,Google Nest Audio,Google,4,3326.57,13306.28,Débito,Concluído
11652,9300,2021-12-20,4,Garmin Fenix 7,Garmin,5,5780.13,28900.65,Pix,Concluído
11653,9373,2021-12-20,5,Razer Blade 15,Razer,4,8278.42,33113.68,Pix,Concluído
11654,9449,2021-12-20,4,Samsung Galaxy Watch 4,Samsung,5,5596.8,27984.0,Débito,Concluído
11655,10316,2021-12-20,4,Sony WH-1000XM4,Sony,5,2392.9,11964.5,Pix,Concluído
11656,10625,2021-12-20,2,iPhone 13 mini (128GB),Apple,4,8718.48,34873.92,Débito,Concluído
11657,10738,2021-12-20,1,Razer Blade 15,Razer,4,3736.33,14945.32,Pix,Concluído
11658,10856,2021-12-20,5,PlayStation 5,Sony,4,6362.78,25451.12,Pix,Concluído
11659,11007,2021-12-20,1,Google Pixel 6 Pro,Google,1,2731.88,2731.88,Débito,Concluído
11660,11134,2021-12-20,2,iPhone 12 (128GB),Apple,2,6284.59,12569.18,Pix,Concluído
11661,11203,2021-12-20,3,OnePlus 9 Pro,OnePlus,3,5897.14,17691.42,Débito,Concluído
11662,11394,2021-12-20,3,LG C1 OLED TV,LG,2,5742.58,11485.16,Débito,Concluído
11663,11514,2021-12-20,5,iPhone 13 Pro (256GB),Apple,3,9991.75,29975.25,Pix,Concluído
11664,11761,2021-12-20,3,Xiaomi Mi 11 Ultra,Xiaomi,3,3743.23,11229.69,Débito,Concluído
11665,732,2021-12-21,1,Fitbit Charge 5,Fitbit,3,3657.77,10973.31,Débito,Concluído
11666,791,2021-12-21,3,iPhone 13 Pro Max (512GB),Apple,2,9364.45,18728.9,Débito,Concluído
11667,821,2021-12-21,5,iPhone 13 mini (128GB),Apple,1,1483.34,1483.34,Pix,Concluído
11668,1095,2021-12-21,3,iPhone 11 (128GB),Apple,5,4869.05,24345.25,Crédito,Concluído
11669,1297,2021-12-21,1,iPhone 12 mini (64GB),Apple,1,9672.07,9672.07,Débito,Concluído
11670,1506,2021-12-21,2,iPhone 12 Pro Max (512GB),Apple,4,8778.17,35112.68,Pix,Concluído
11671,1746,2021-12-21,2,Samsung Galaxy S21 Ultra,Samsung,1,2556.72,2556.72,Débito,Concluído
11672,1903,2021-12-21,3,Samsung QN90A Neo QLED TV,Samsung,2,7442.98,14885.96,Débito,Concluído
11673,2205,2021-12-21,2,Acer Predator Helios 300,Acer,2,2972.79,5945.58,Débito,Concluído
11674,2285,2021-12-21,3,Asus ROG Strix G15,Asus,3,4267.21,12801.63,Crédito,Concluído
11675,2894,2021-12-21,4,Apple MacBook Pro 16,Apple,3,1242.26,3726.78,Crédito,Concluído
11676,2935,2021-12-21,4,iPhone SE (2020),Apple,1,5212.39,5212.39,Débito,Concluído
11677,3052,2021-12-21,3,Samsung Galaxy S21 Ultra,Samsung,5,2404.51,12022.55,Pix,Concluído
11678,3527,2021-12-21,1,iPhone 13 mini (128GB),Apple,4,2149.72,8598.88,Pix,Concluído
11679,4305,2021-12-21,4,iPhone 13 mini (128GB),Apple,3,1585.23,4755.69,Pix,Concluído
11680,4405,2021-12-21,2,Microsoft Surface Laptop 4,Microsoft,2,1100.88,2201.76,Débito,Concluído
11681,4676,2021-12-21,3,Acer Predator Helios 300,Acer,4,4403.01,17612.04,Crédito,Concluído
11682,5637,2021-12-21,4,Samsung Galaxy S21 Ultra,Samsung,4,9145.19,36580.76,Pix,Concluído
11683,6142,2021-12-21,2,PlayStation 5,Sony,4,8812.44,35249.76,Crédito,Concluído
11684,6506,2021-12-21,1,Sony Xperia 1 III,Sony,1,3147.16,3147.16,Pix,Concluído
11685,8084,2021-12-21,3,iPhone 11 Pro (256GB),Apple,1,9939.27,9939.27,Débito,Concluído
11686,8531,2021-12-21,4,iPhone 13 (128GB),Apple,4,2586.23,10344.92,Crédito,Concluído
11687,9305,2021-12-21,3,OnePlus 9 Pro,OnePlus,5,5960.31,29801.55,Pix,Concluído
11688,10389,2021-12-21,4,iPhone 12 (128GB),Apple,1,3876.48,3876.48,Crédito,Concluído
11689,10711,2021-12-21,5,PlayStation 5,Sony,4,8171.64,32686.56,Pix,Concluído
11690,10955,2021-12-21,3,Samsung Galaxy S21 Ultra,Samsung,3,6663.2,19989.6,Débito,Concluído
11691,11653,2021-12-21,2,LG C1 OLED TV,LG,5,3961.49,19807.45,Débito,Concluído
11692,1,2021-12-22,5,Nintendo Switch OLED,Nintendo,1,9666.81,9666.81,Pix,Concluído
11693,88,2021-12-22,5,Apple AirPods Pro,Apple,3,9038.66,27115.98,Pix,Concluído
11694,730,2021-12-22,5,Dell XPS 17,Dell,2,5465.41,10930.82,Débito,Concluído
11695,1120,2021-12-22,2,iPhone 12 Pro Max (512GB),Apple,2,9104.71,18209.42,Débito,Concluído
11696,1616,2021-12-22,3,Sony Xperia 1 III,Sony,2,7815.33,15630.66,Crédito,Concluído
11697,2079,2021-12-22,4,Xiaomi Mi 11 Ultra,Xiaomi,4,5393.36,21573.44,Pix,Concluído
11698,2108,2021-12-22,4,iPhone 12 mini (64GB),Apple,5,5007.5,25037.5,Crédito,Concluído
11699,2384,2021-12-22,2,iPhone 11 Pro Max (512GB),Apple,1,7025.06,7025.06,Débito,Concluído
11700,3739,2021-12-22,1,Xiaomi Mi 11 Ultra,Xiaomi,1,4745.75,4745.75,Pix,Concluído
11701,4037,2021-12-22,2,iPhone 13 (128GB),Apple,5,5684.19,28420.95,Crédito,Concluído
11702,5318,2021-12-22,3,Bose QuietComfort 45,Bose,3,6135.47,18406.41,Pix,Concluído
11703,5357,2021-12-22,3,iPhone 11 Pro Max (512GB),Apple,3,8666.17,25998.51,Débito,Concluído
11704,5820,2021-12-22,1,iPhone 11 Pro Max (512GB),Apple,5,2370.09,11850.45,Pix,Concluído
11705,5849,2021-12-22,3,Xiaomi Mi 11 Ultra,Xiaomi,5,2636.96,13184.8,Crédito,Concluído
11706,6119,2021-12-22,5,iPhone 13 Pro Max (512GB),Apple,1,6116.85,6116.85,Débito,Concluído
11707,6242,2021-12-22,4,Sony WH-1000XM4,Sony,3,4698.36,14095.08,Crédito,Concluído
11708,6535,2021-12-22,2,PlayStation 5,Sony,4,6330.73,25322.92,Pix,Concluído
11709,6827,2021-12-22,4,Microsoft Surface Laptop 4,Microsoft,5,1534.96,7674.8,Pix,Concluído
11710,7877,2021-12-22,4,Garmin Fenix 7,Garmin,5,2472.54,12362.7,Pix,Concluído
11711,7880,2021-12-22,1,Sony WH-1000XM4,Sony,4,9492.38,37969.52,Pix,Concluído
11712,8207,2021-12-22,5,iPhone 12 mini (64GB),Apple,1,6387.8,6387.8,Crédito,Concluído
11713,8524,2021-12-22,3,Asus ROG Strix G15,Asus,1,6240.49,6240.49,Débito,Concluído
11714,8598,2021-12-22,1,PlayStation 5,Sony,1,4591.18,4591.18,Débito,Concluído
11715,9101,2021-12-22,3,Sony Xperia 1 III,Sony,1,8189.22,8189.22,Pix,Concluído
11716,9343,2021-12-22,1,LG OLED C1 TV,LG,2,4002.32,8004.64,Pix,Concluído
11717,9778,2021-12-22,5,OnePlus 9 Pro,OnePlus,4,2053.64,8214.56,Pix,Concluído
11718,10063,2021-12-22,1,iPhone 11 Pro Max (512GB),Apple,1,6615.32,6615.32,Débito,Concluído
11719,10068,2021-12-22,5,PlayStation 5,Sony,3,3323.43,9970.29,Crédito,Concluído
11720,10639,2021-12-22,2,Jabra Elite 85t,Jabra,3,3773.21,11319.63,Pix,Concluído
